,code,img_name,manipulation,vm,am,valence,arousal,label
217,jomo20,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_circblurext.jpg,circularblurringext,-1.523808,3.650792,-2.752808989,0.945693455,LVHA
218,jomo20,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_bw.jpg,blackwhite,-2.58766,2.602972,0.646067416,-1.217227893,LVHA
219,jomo20,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_blur.jpg,blurring,-3.987612,-0.2516452,1.722847585,-1.657303371,LVLA
220,jomo20,416_8a1f874e0057d67a4e6955865ba88b2d8ce2c8b4469589307687a723_edges.jpg,edges,-1.753336,3.088264,0.14981302,-0.711609915,LVHA
221,jomo20,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_circblurext.jpg,circularblurringext,-1.015872,2.095236,-1.170411699,-1.217227893,LVHA
222,jomo20,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_orig.jpg,original,-3.777776,-0.571428,-1.779025646,0.561797753,LVLA
223,jomo20,858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_blur.jpg,blurring,0.0623832,0.176752,-1.61048632,-2.162921348,HVHA
224,jomo20,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_edges.jpg,edges,3.102584,0.354334,0.758426966,-1.750935758,HVHA
225,jomo20,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_orig.jpg,original,2.064896,0.505688,1.029963118,-1.198501587,HVHA
226,jomo20,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_circblurext.jpg,circularblurringext,3.619824,-0.174216,1.516853933,-1.413857106,HVLA
227,jomo20,13_771f4fcf0a212d25d6a78565e7f34cc5ddd823e7afbdc77ef063326e_circblurext.jpg,circularblurringext,2.190476,0.0,1.376404494,-1.217227893,HVLA
228,jomo20,482_a1cd28915c5044c018195ab0fff10dcc95e385246b045a7cd4463ff7_orig.jpg,original,-3.361852,-1.555612,-2.790261601,0.655430997,LVLA
229,jomo20,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_edges.jpg,edges,2.126984,0.0,-1.647939789,0.983146067,HVLA
230,jomo20,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_circblurint.jpg,circularblurringint,-2.507936,-1.142856,-1.956928553,0.327715927,LVLA
231,jomo20,640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_circblurint.jpg,circularblurringint,2.571428,-1.873016,1.235955056,-2.172284073,HVLA
232,jomo20,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_blur.jpg,blurring,-1.813112,3.307432,0.898876404,-1.198501587,LVHA
233,jomo20,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_orig.jpg,original,2.222224,0.0,0.870786517,-1.516853933,HVLA
234,jomo20,394_8e3a0cb945144d53bd1ace04b6256237ed9dcbbd9cb83f8a4886b0e6_orig.jpg,original,-2.593884,2.651956,-0.252808989,-0.65543014,LVHA
235,jomo20,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_orig.jpg,original,3.428572,-0.476192,1.048689424,-2.265917317,HVLA
236,jomo20,349_18d92ef5c21ca70a3dd237aad251594e1688bbe01d8cff37b89c46b8_edges.jpg,edges,-2.74874,-1.258228,-0.018726306,-2.481272837,LVLA
237,jomo20,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_circblurint.jpg,circularblurringint,2.222224,0.0,1.348314607,-2.958800927,HVLA
238,jomo20,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_bw.jpg,blackwhite,3.157348,0.483092,2.191011236,-2.518726306,HVHA
239,jomo20,468_8b69b13120daebadd8a4a3166e1419f2404395cba231307a4efa9fde_orig.jpg,original,2.031744,0.2539684,0.252808989,-0.777153272,HVHA
240,jomo20,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_edges.jpg,edges,3.63918,-0.42586,0.842696629,-1.769662921,HVLA
241,jomo20,349_8809a67686d34844c915d7700e2ea72ad1c02ae232ae0d3cc0e458d4_circblurint.jpg,circularblurringint,-3.619048,-0.2857144,-3.258426966,0.561797753,LVLA
242,jomo20,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_edges.jpg,edges,-3.174604,-1.374372,-1.189138005,-0.80524316,LVLA
243,jomo20,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_orig.jpg,original,-2.526412,-0.3827896,-1.573033708,0.599251222,LVLA
244,jomo20,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_bw.jpg,blackwhite,2.022756,0.463548,0.730337079,-0.664793722,HVHA
245,jomo20,855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_orig.jpg,original,2.69484,0.2143624,0.767790548,-1.189138005,HVHA
246,jomo20,500_3b520c7f352afa1a9f8c07e56cc0588cdc04d25ff6e7b602b5e280cb_edges.jpg,edges,-0.8328,3.11766,-2.312733511,0.552435028,LVHA
247,jomo20,640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_blur.jpg,blurring,2.571428,-1.873016,0.983146067,-2.209737542,HVLA
248,jomo20,692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_circblurint.jpg,circularblurringint,-2.063492,-1.26984,-2.406366755,0.973783343,LVLA
249,jomo20,414_0187bdf7007109b487865b6a9d388997a6817acf052a6a7cdd5b39d9_blur.jpg,blurring,-2.786708,-1.133056,-2.593632387,0.823970323,LVLA
250,jomo20,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_blur.jpg,blurring,-2.526412,-0.3827896,-1.376404494,0.711610773,LVLA
251,jomo20,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_bw.jpg,blackwhite,1.432444,-0.01935732,2.340825113,-1.825842697,HVLA
252,jomo20,379_eeaa6d9bf5a4ef205dc48bc505cf3a7f24ea86e99af9b371e03602a7_circblurext.jpg,circularblurringext,-0.3926308,2.88936,-0.449438202,-0.159175744,LVHA
253,jomo20,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_circblurint.jpg,circularblurringint,-3.523808,1.428572,-1.797752809,0.571161334,LVHA
254,jomo20,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_blur.jpg,blurring,-0.561364,1.142084,-1.479400463,1.526218371,LVHA
255,jomo20,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_circblurint.jpg,circularblurringint,-0.561364,1.142084,-1.43258427,1.563670983,LVHA
256,jomo20,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_orig.jpg,original,3.174604,0.3174604,1.029963118,-1.591760014,HVHA
257,jomo20,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_orig.jpg,original,1.619048,0.126984,2.209738399,-1.807115533,HVHA
258,jomo20,414_0187bdf7007109b487865b6a9d388997a6817acf052a6a7cdd5b39d9_circblurext.jpg,circularblurringext,-2.786708,-1.133056,-2.631085857,1.638577922,LVLA
259,jomo20,646_577760d718dab44c6f04d77408c5644a120065ce07a9503957d0850a_edges.jpg,edges,-2.690668,2.61324,-0.80524316,-0.945692598,LVHA
260,jomo20,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_orig.jpg,original,-3.523808,1.428572,-2.078651685,0.374532121,LVHA
261,jomo20,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_circblurint.jpg,circularblurringint,-0.03174604,0.190476,-0.908239129,-0.95505618,LVHA
262,jomo20,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_circblurext.jpg,circularblurringext,2.651956,0.0,0.870786517,-1.114231924,HVLA
263,jomo20,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_edges.jpg,edges,2.222224,0.0,0.674157303,-1.367040913,HVLA
264,jomo20,709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_orig.jpg,original,1.432444,-0.01935732,2.191011236,-1.975654859,HVLA
265,jomo20,468_8b69b13120daebadd8a4a3166e1419f2404395cba231307a4efa9fde_circblurint.jpg,circularblurringint,2.031744,0.2539684,0.280898876,-1.310861137,HVHA
266,jomo20,683_a004ad18331da968da5debdd15e1447dd7748750af0bc6c57b844200_circblurint.jpg,circularblurringint,-2.91956,2.466524,-1.76029934,0.992509649,LVHA
267,jomo20,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_circblurint.jpg,circularblurringint,2.022756,0.463548,1.142322669,-1.235955056,HVHA
268,jomo20,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_circblurext.jpg,circularblurringext,3.102584,0.354334,1.020599537,-1.28277125,HVHA
269,jomo20,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_circblurint.jpg,circularblurringint,-3.777776,-0.571428,-2.659175744,1.273409383,LVLA
270,jomo20,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_circblurext.jpg,circularblurringext,-2.380952,-0.832364,-1.273407668,1.460674157,LVLA
271,jomo20,368_6507b94d7d0199f14efd3706db30c9c44b96085f84e9cc7792e3e0ae_circblurint.jpg,circularblurringint,1.959544,0.400336,1.460674157,-2.219101124,HVHA
272,jomo20,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_edges.jpg,edges,1.819588,0.116144,1.217229607,-1.507490351,HVHA
273,jomo20,460_e06b3af7ff2f2bfb5f9b6e3d5dc25b9aaa40b84823fac8fd934621bd_circblurext.jpg,circularblurringext,-3.430992,-1.607468,-1.264044944,-1.732209452,LVLA
274,jomo20,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_orig.jpg,original,2.222224,0.0,0.814606742,-1.825842697,HVLA
275,jomo20,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_circblurint.jpg,circularblurringint,1.619048,0.126984,1.123595506,-1.367040913,HVHA
276,jomo20,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_circblurint.jpg,circularblurringint,2.651956,0.0,1.77902736,-1.329587443,HVLA
277,jomo20,112_b6a4ce721c2e42943d7d8b168751d74cd2f372b1cd4fed5a4404faec_blur.jpg,blurring,2.107036,0.505688,1.292134831,-1.301497556,HVHA
278,jomo20,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_edges.jpg,edges,-1.277584,0.619436,-0.224719101,-0.636703834,LVHA
279,jomo20,403_57ac47f43882fc031a6067b1a388c0b2cbe8708dcbd2ff1019932eff_circblurext.jpg,circularblurringext,-3.333332,-1.396824,0.880150098,-2.134831461,LVLA
280,jomo20,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_circblurint.jpg,circularblurringint,2.910052,0.3439152,0.823970323,-1.451310576,HVHA
281,jomo20,646_577760d718dab44c6f04d77408c5644a120065ce07a9503957d0850a_blur.jpg,blurring,-2.690668,2.61324,-1.292134831,0.402622009,LVHA
282,jomo20,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_bw.jpg,blackwhite,-1.015872,2.095236,-0.47752809,-0.749063385,LVHA
283,jomo20,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_orig.jpg,original,1.838948,0.3097172,1.217229607,-1.43258427,HVHA
284,jomo20,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_orig.jpg,original,-2.58766,2.602972,0.749064242,-2.153557767,LVHA
285,jomo20,267_792043debad81ce271cec5b3c3bd9d264efc13f362bec9c7a3f72fe7_orig.jpg,original,1.980616,0.2107036,0.383895703,-1.451310576,HVHA
286,jomo20,1228_557412d34d6a70b7c5d222e030aa485b351a4574e8ba1a3112d1d13d_circblurint.jpg,circularblurringint,2.137444,0.703464,-0.187265632,-1.694755983,HVHA
287,jomo20,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_edges.jpg,edges,-3.523808,1.428572,-2.415730337,1.029963118,LVHA
288,jomo20,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_circblurext.jpg,circularblurringext,2.222224,0.0,0.720974354,-1.666666095,HVLA
289,jomo20,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_bw.jpg,blackwhite,-1.327432,-0.442476,-0.299625182,-1.76029934,LVLA
290,jomo20,13_771f4fcf0a212d25d6a78565e7f34cc5ddd823e7afbdc77ef063326e_bw.jpg,blackwhite,2.190476,0.0,1.507491208,-1.797752809,HVLA
291,jomo20,694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_circblurext.jpg,circularblurringext,-0.3785616,3.34728,-1.161048118,-1.292134831,LVHA
292,jomo20,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_orig.jpg,original,3.619824,-0.174216,1.797752809,-1.114231924,HVLA
293,jomo20,411_adfd0d5782129756321ff671d0cfb712528504c66c863df11aabd1e7_edges.jpg,edges,-3.392332,-1.369576,-2.996254396,1.095505618,LVLA
294,jomo20,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_blur.jpg,blurring,3.63918,-0.42586,1.404494382,-1.441946994,HVLA
295,jomo20,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_bw.jpg,blackwhite,2.910052,0.3439152,0.842696629,-1.573033708,HVHA
296,jomo20,858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_orig.jpg,original,0.0623832,0.176752,-2.340823399,-1.179775281,HVHA
297,jomo20,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_orig.jpg,original,-3.232676,-0.87108,-1.3951308,0.674157303,LVLA
298,jomo20,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_circblurint.jpg,circularblurringint,3.04762,-0.444444,1.348314607,-2.228463848,HVLA
299,jomo20,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_orig.jpg,original,-0.561364,1.142084,-2.209737542,0.514981559,LVHA
300,jomo20,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_bw.jpg,blackwhite,2.14918,-0.2949852,1.376404494,-1.320224719,HVLA
301,jomo20,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_circblurext.jpg,circularblurringext,-3.174604,-1.374372,-0.842696629,-1.797752809,LVLA
302,jomo20,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_circblurext.jpg,circularblurringext,3.63918,-0.42586,1.235955056,-1.058052149,HVLA
303,jomo20,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_blur.jpg,blurring,2.857144,-0.3809524,0.252808989,-0.571160477,HVLA
304,jomo20,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_circblurint.jpg,circularblurringint,3.102584,0.354334,0.992509649,-1.020598679,HVHA
305,jomo20,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_orig.jpg,original,3.5873,-0.444444,1.900749635,-1.72284587,HVLA
306,jomo20,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_orig.jpg,original,2.126984,0.0,0.655430997,-1.54494382,HVLA
307,jomo20,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_circblurext.jpg,circularblurringext,1.819588,0.116144,1.441948709,-0.112359551,HVHA
308,jomo20,759_95e1c46ed9a337414d5c8eada8fa8b9632e18751f5ce6ed587806e91_orig.jpg,original,2.126984,0.0,0.692884467,0.065543357,HVLA
309,jomo20,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_edges.jpg,edges,-3.232676,-0.87108,0.664794579,-1.039325843,LVLA
310,jomo20,492_a1a4d288d3bc486c83c3b6a835c42891989f5ba781633932298a7676_bw.jpg,blackwhite,3.406892,-0.44522,1.554308259,-0.252808989,HVLA
311,jomo20,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_blur.jpg,blurring,-0.03174604,0.190476,-0.0655425,-1.404494382,LVHA
312,jomo20,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_edges.jpg,edges,-2.526412,-0.3827896,-1.198501587,-1.020598679,LVLA
313,jomo20,365_45a719cabbc9aa308c4fcb30d529489c6966ac4073874af84f665c61_orig.jpg,original,2.507936,-1.968252,0.58988764,-1.114231924,HVLA
314,jomo20,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_circblurext.jpg,circularblurringext,-2.284164,2.710028,-1.853932584,-0.711609915,LVHA
315,jomo20,692_e3e3bf88684fbbcdb9849a4147f9e2fcd39b0f083554a829aca4e9fa_blur.jpg,blurring,-0.44522,3.135888,1.161049832,-1.198501587,LVHA
316,jomo20,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_circblurext.jpg,circularblurringext,3.428572,-0.476192,-0.140449438,-1.28277125,HVLA
317,jomo20,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_circblurext.jpg,circularblurringext,2.022756,0.505688,1.807117248,-1.647939789,HVHA
318,jomo20,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_bw.jpg,blackwhite,3.088264,1.21538,1.610488034,0.093633245,HVHA
319,jomo20,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_blur.jpg,blurring,-3.777776,-0.571428,1.123595506,-0.973782486,LVLA
320,jomo20,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_orig.jpg,original,2.222224,-0.063492,0.702247191,-1.310861137,HVLA
321,jomo20,258_d26019382777d2159a974a7654923e71598135ce2cd710cea1f92865_edges.jpg,edges,3.497684,-0.61104,-0.337078652,-0.168539326,HVLA
322,jomo20,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_blur.jpg,blurring,2.064896,0.505688,-0.608613946,0.196629213,HVHA
323,jomo20,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_circblurext.jpg,circularblurringext,-1.277584,0.619436,-0.056179775,-0.936329017,LVHA
324,jomo20,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_edges.jpg,edges,3.5873,-0.444444,1.722847585,-1.13295823,HVLA
325,jomo20,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_orig.jpg,original,2.158732,-0.2539684,1.676030534,-0.702247191,HVLA
326,jomo20,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_blur.jpg,blurring,1.619048,0.126984,0.702247191,-1.039325843,HVHA
327,jomo20,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_orig.jpg,original,2.58766,0.0918696,1.769662921,-1.404494382,HVHA
328,jomo20,28_6318543b74eeb646a1735477ebc023fdc9ac3849bc0db1957c272a26_bw.jpg,blackwhite,2.811244,-0.74584,1.423221545,-1.254681362,HVLA
329,jomo20,759_95e1c46ed9a337414d5c8eada8fa8b9632e18751f5ce6ed587806e91_blur.jpg,blurring,2.126984,0.0,0.458801784,-1.301497556,HVLA
330,jomo20,243_beddb302dcb21071d88c8d2cab07002050d36b3001ef28f89389fa56_circblurext.jpg,circularblurringext,-0.3450656,-0.2070392,-1.498126769,-1.058052149,LVLA
331,jomo20,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_circblurint.jpg,circularblurringint,-3.645176,-1.432784,-3.005617978,-1.385767219,LVLA
332,jomo20,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_circblurext.jpg,circularblurringext,-0.561364,1.142084,-1.835205421,-0.95505618,LVHA
333,jomo20,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_blur.jpg,blurring,3.619824,-0.174216,1.273409383,-1.666666095,HVLA
334,jomo20,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_bw.jpg,blackwhite,-3.174604,-1.374372,-0.80524316,-1.06741573,LVLA
335,jomo20,640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_orig.jpg,original,2.571428,-1.873016,1.338951882,-1.13295823,HVLA
336,jomo20,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_bw.jpg,blackwhite,-0.03174604,0.190476,-0.252808989,-1.161048118,LVHA
337,jomo20,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_bw.jpg,blackwhite,2.222224,-0.063492,0.674157303,-1.029962261,HVLA
338,jomo20,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_edges.jpg,edges,2.222224,0.0,-0.505617978,-0.365168539,HVLA
339,jomo20,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_bw.jpg,blackwhite,2.428484,0.0,0.945693455,-1.413857106,HVLA
340,jomo20,508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_bw.jpg,blackwhite,-3.000388,-1.29694,-0.646067416,-1.526216657,LVLA
341,jomo20,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_edges.jpg,edges,-3.777776,-0.571428,-0.411984733,-0.430711039,LVLA
342,jomo20,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_circblurext.jpg,circularblurringext,2.222224,-0.063492,0.514981559,-1.264044944,HVLA
343,jomo20,1225_59c67a821456f2cce3e5acf66d7f00076bd02caffc984c1eb0df794e_circblurext.jpg,circularblurringext,-0.444444,3.809524,-2.209737542,-1.310861137,LVHA
344,jomo20,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_bw.jpg,blackwhite,3.140096,0.448584,1.048689424,-1.470036882,HVHA
345,jomo20,482_a1cd28915c5044c018195ab0fff10dcc95e385246b045a7cd4463ff7_bw.jpg,blackwhite,-3.361852,-1.555612,-2.705991938,0.102996826,LVLA
346,jomo20,460_e06b3af7ff2f2bfb5f9b6e3d5dc25b9aaa40b84823fac8fd934621bd_circblurint.jpg,circularblurringint,-3.430992,-1.607468,-3.117977528,0.814606742,LVLA
347,jomo20,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_blur.jpg,blurring,-1.277584,0.619436,-1.292134831,-0.318351488,LVHA
348,jomo20,13_771f4fcf0a212d25d6a78565e7f34cc5ddd823e7afbdc77ef063326e_circblurint.jpg,circularblurringint,2.190476,0.0,1.114232781,-1.647939789,HVLA
349,jomo20,494_5c6c3b85a2734a43c24bfe337d42ffcc82b7347227804d01c784cef4_bw.jpg,blackwhite,0.03871468,0.0,-1.619849902,-0.702247191,Neutral
350,jomo20,736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_edges.jpg,edges,3.650792,-0.03174604,-0.393258427,-0.318351488,HVLA
351,jomo20,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_bw.jpg,blackwhite,0.189786,-0.189786,0.926966292,-1.601123596,HVLA
352,jomo20,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_orig.jpg,original,-1.813112,3.307432,0.617977528,-1.685393258,LVHA
353,jomo20,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_orig.jpg,original,3.63918,-0.42586,0.964419761,-1.170411699,HVLA
354,jomo20,646_577760d718dab44c6f04d77408c5644a120065ce07a9503957d0850a_circblurint.jpg,circularblurringint,-2.690668,2.61324,-1.750935758,-1.413857106,LVHA
355,jomo20,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_blur.jpg,blurring,-3.906316,-0.60496,-2.893258427,-1.582396432,LVLA
356,jomo20,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_edges.jpg,edges,3.619824,-0.174216,-2.340823399,1.011235955,HVLA
357,jomo20,349_18d92ef5c21ca70a3dd237aad251594e1688bbe01d8cff37b89c46b8_orig.jpg,original,-2.74874,-1.258228,-2.481272837,-0.795879578,LVLA
358,jomo20,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_orig.jpg,original,2.910052,0.3439152,0.898876404,-1.507490351,HVHA
359,jomo20,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_bw.jpg,blackwhite,2.018292,0.0,1.573033708,-1.825842697,HVLA
360,jomo20,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_edges.jpg,edges,2.018292,0.0,1.441948709,-1.498126769,HVLA
361,jomo20,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_edges.jpg,edges,3.157348,0.483092,0.964419761,-1.338951025,HVHA
362,jomo20,258_d26019382777d2159a974a7654923e71598135ce2cd710cea1f92865_circblurint.jpg,circularblurringint,3.497684,-0.61104,-1.011235955,-1.06741573,HVLA
363,jomo20,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_edges.jpg,edges,-2.380952,-0.832364,-1.029962261,-0.842696629,LVLA
364,jomo20,347_27f0e47c2722605b950ccf9fa900f78271e4c3c874064ab5dacac160_circblurext.jpg,circularblurringext,1.838948,0.3097172,0.636704691,-1.104868342,HVHA
365,jomo20,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_blur.jpg,blurring,-3.645176,-1.432784,-3.501872373,-1.816479115,LVLA
366,jomo20,411_adfd0d5782129756321ff671d0cfb712528504c66c863df11aabd1e7_orig.jpg,original,-3.392332,-1.369576,-3.164793722,-0.833333048,LVLA
367,jomo20,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_circblurext.jpg,circularblurringext,-0.95238,2.095236,-1.451310576,-0.973782486,LVHA
368,jomo20,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_bw.jpg,blackwhite,3.5873,-0.444444,1.376404494,-1.423220688,HVLA
369,jomo20,394_8e3a0cb945144d53bd1ace04b6256237ed9dcbbd9cb83f8a4886b0e6_circblurext.jpg,circularblurringext,-2.593884,2.651956,-0.674157303,-1.048688567,LVHA
370,jomo20,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_bw.jpg,blackwhite,2.064896,0.505688,1.254682219,-1.254681362,HVHA
371,jomo20,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_circblurint.jpg,circularblurringint,2.064896,0.505688,0.973783343,-1.479400463,HVHA
372,jomo20,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_edges.jpg,edges,-1.523808,3.650792,-2.921348315,0.636704691,LVHA
373,jomo20,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_orig.jpg,original,-3.645176,-1.432784,-3.071160477,0.964419761,LVLA
374,jomo20,468_8b69b13120daebadd8a4a3166e1419f2404395cba231307a4efa9fde_bw.jpg,blackwhite,2.031744,0.2539684,-0.318351488,0.355805815,HVHA
375,jomo20,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_bw.jpg,blackwhite,3.428572,-0.476192,0.730337079,-1.020598679,HVLA
