valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
2.106741573,3.7608,2.247191011,4.609,0,581,581,20,1,48_2cc936b2483ab2944c9158e163342b874ef6c1492fd8fca08c0e096e_edges.jpg,-1.264224,-0.779604,edges,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
-3.829588015,2.7656,-3.071161049,3.7377,0,582,582,319,1,460_e06b3af7ff2f2bfb5f9b6e3d5dc25b9aaa40b84823fac8fd934621bd_bw.jpg,-3.430992,-1.607468,blackwhite,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
2.996254682,2.1424,3.080524345,7.0622,0,583,583,293,1,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_circblurext.jpg,1.619048,0.126984,circularblurringext,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
1.058052434,2.8542,-0.224719101,1.638,0,584,584,381,1,640_0ddb4981a5f5842ed5b4f7ef941be53779189df5e718b1fc5475ad80_blur.jpg,2.571428,-1.873016,blurring,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
2.106741573,2.8264,1.217228464,3.5216,0,585,585,589,1,1228_557412d34d6a70b7c5d222e030aa485b351a4574e8ba1a3112d1d13d_bw.jpg,2.137444,0.703464,blackwhite,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
1.320224719,4.4224,0.571161049,3.1535,0,586,586,341,1,492_a1a4d288d3bc486c83c3b6a835c42891989f5ba781633932298a7676_circblurext.jpg,3.406892,-0.44522,circularblurringext,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
0.702247191,1.2536,0.861423221,1.8701,0,587,587,422,1,692_e3e3bf88684fbbcdb9849a4147f9e2fcd39b0f083554a829aca4e9fa_edges.jpg,-0.44522,3.135888,edges,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
1.132958801,1.3823,0.617977528,2.1261,0,588,588,431,1,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_circblurext.jpg,1.819588,0.116144,circularblurringext,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
2.368913858,2.1427,1.451310861,3.0226,0,589,589,116,1,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_edges.jpg,3.157348,0.483092,edges,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
2.34082397,1.572,2.209737828,2.5794,0,590,590,505,1,855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_bw.jpg,2.69484,0.2143624,blackwhite,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
1.573033708,7.7491,3.043071161,9.7105,0,591,591,580,1,1061_665178b9cb0bc869cc2e2b68def4838db04e66f9531098fb75875a09_circblurint.jpg,0.3492064,-0.3174604,circularblurringint,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
0.337078652,1.4929,-0.205992509,2.5084,0,592,592,310,1,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_circblurint.jpg,-2.526412,-0.3827896,circularblurringint,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
2.481273408,1.5314,2.312734082,2.4374,0,593,593,191,1,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_circblurext.jpg,3.619824,-0.174216,circularblurringext,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
1.086142322,2.9922,1.217228464,7.7542,0,594,594,291,1,442_7449d79dae5d652af9b2429872cabdef938646ba024db2f431b3b28d_blur.jpg,1.619048,0.126984,blurring,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
2.771535581,1.4873,2.397003745,2.3475,0,595,595,286,1,440_dc6413e2b65369ee2587f4d85621742fe4ca87392d0a8ad2ea7d94e3_circblurint.jpg,-3.016216,1.69404,circularblurringint,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
3.024344569,1.1945,4,3.1541,0,596,596,178,1,368_6507b94d7d0199f14efd3706db30c9c44b96085f84e9cc7792e3e0ae_circblurint.jpg,1.959544,0.400336,circularblurringint,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
-3.970037453,2.0806,-3.314606742,2.9123,0,597,597,333,1,482_a1cd28915c5044c018195ab0fff10dcc95e385246b045a7cd4463ff7_blur.jpg,-3.361852,-1.555612,blurring,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
-3.867041199,9.2721,-2.958801498,10.9309,0,598,598,85,1,243_beddb302dcb21071d88c8d2cab07002050d36b3001ef28f89389fa56_bw.jpg,-0.3450656,-0.2070392,blackwhite,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
0.327715356,2.504,1.029962547,3.6542,0,599,599,285,1,440_dc6413e2b65369ee2587f4d85621742fe4ca87392d0a8ad2ea7d94e3_blur.jpg,-3.016216,1.69404,blurring,keaz01,2022-06-14_12h06.06.244,ratings,2022.1.1,Win32,60.85316132
