valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
-3.77340824,1.3993,0.037453184,2.1267,0,199,199,160,1,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_circblurint.jpg,-3.777776,-0.571428,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.209737828,2.6701,0.880149813,3.5321,0,200,200,435,1,694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_blur.jpg,-0.3785616,3.34728,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
2.247191011,2.0224,-3.202247191,2.7264,0,201,201,598,1,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_circblurint.jpg,-0.03174604,0.190476,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.406367041,1.1272,0.458801498,1.8231,0,202,202,107,1,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_circblurext.jpg,-1.015872,2.095236,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.758426966,1.8152,-2.162921348,2.6071,0,203,203,24,1,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_orig.jpg,2.064896,0.505688,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-1.694756554,4.7368,-2.003745318,6.4053,0,204,204,312,1,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_orig.jpg,0.03174604,0.0,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.436329588,1.2539,0.533707865,1.7716,0,205,205,500,1,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_edges.jpg,3.088264,1.21538,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.960674157,1.1273,0.187265918,1.655,0,206,206,453,1,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_blur.jpg,2.428484,0.0,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.327715356,4.0116,-2.565543071,4.821,0,207,207,409,1,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_bw.jpg,3.63918,-0.42586,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.144194757,1.6199,0.730337079,2.2033,0,208,208,105,1,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_blur.jpg,-1.015872,2.095236,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.252808989,2.6772,-2.574906367,3.5091,0,209,209,155,1,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_circblurext.jpg,2.910052,0.3439152,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
