p300,valence
14.005671439351817,-1.956928839
5.0007944052914715,-1.086142322
5.962305779677546,-1.048689139
5.3155530645128986,1.900749064
6.373874663297085,-1.086142322
6.183679033193946,-1.882022472
0.46009872887036735,-2.02247191
7.527140218227126,-2.02247191
6.478831873301152,-1.048689139
-0.2699030179253469,-2.911985019
0.5174426140694911,-0.065543071
4.327685429427749,-1.132958801
-3.3210009671132275,-2.125468165
-0.6371501414194952,0.046816479
-0.3253480214651222,-1.947565543
1.9146464706947814,-0.95505618
-2.5834239440160722,-2.93071161
6.770092619996105,-1.123595506
-0.9184860609732383,-2.06928839
3.294455536102806,-2.097378277
5.574646975072892,3.951310861
0.9721958420446118,-1.039325843
-2.829431614696249,-2.893258427
1.529259405433903,-2.968164794
9.897749205578604,-1.048689139
-0.8979222792753419,-1.039325843
-2.770778711647563,-0.945692884
0.019230419449177492,-2.02247191
4.213510498055397,-1.928838951
4.785211767112268,-2.144194757
0.9048658263644482,-0.018726592
7.66940590224352,-1.058052434
4.106070778940547,-2.125468165
3.3058376121255657,-1.020599251
4.249137353046007,-2.968164794
8.99551939834582,-3.052434457
2.9338773508378297,-2.18164794
-0.914300206485247,-2.883895131
1.9025352806730793,-2.059925094
1.5111618700752691,-1.985018727
2.3014929354626332,2.106741573
0.5178434690246912,-1.048689139
6.44007219875438,-2.874531835
3.373687157563018,-2.958801498
2.490045735839818,-2.968164794
5.365262936987396,-2.031835206
12.500354052874446,-0.95505618
2.337707611655234,-1.956928839
7.1387879103668155,-2.968164794
8.32793276678473,-3.033707865
1.376366942104472,-1.928838951
2.4234181328271167,-3.005617978
6.043560558736182,-1.217228464
-1.873690355879689,0.9082397
7.097737045496829,-2.003745318
1.7995438707338478,-2.078651685
10.131137106490085,-1.975655431
11.271071661786925,-2.949438202
1.9799238229639702,-1.956928839
12.350127797156535,1.985018727
7.866648310143053,-2.865168539
6.620086089262392,-3.033707865
0.8397444559860165,-2.06928839
3.235455946244482,-2.013108614
-4.17151841714058,-2.050561798
0.9634788226112421,-1.966292135
2.33341957127977,-1.048689139
7.733739124571026,-1.029962547
5.811823214331689,-2.106741573
13.477059529996003,-1.104868914
4.296137758541474,-1.891385768
3.455365976175238,-3.117977528
-6.481966085369301,-3.033707865
4.839424091831886,-1.179775281
5.846805674819932,-1.132958801
9.560023147849986,-2.088014981
2.6295055387487443,-2.088014981
3.5519214468491755,-1.985018727
-5.556817535061044,-1.966292135
7.494975010826905,-2.02247191
1.4876945330048628,-2.883895131
13.257173531075109,-2.078651685
6.584611538658313,-0.945692884
10.246635562761275,-2.125468165
5.53257823536031,-1.189138577
3.427477498808915,-1.956928839
0.3696964868050027,-2.031835206
5.928551925439588,-2.088014981
5.830375207895029,0.898876404
8.348288754915739,-1.039325843
8.258490837886976,-2.921348315
2.867993409748578,-2.041198502
-2.5299939213484737,-3.108614232
5.967593834506917,-2.106741573
7.842683230094805,-2.088014981
6.371286897540901,-3.033707865
-1.8220619912238332,-1.076779026
4.977282875474178,-2.106741573
4.582232246810986,-2.144194757
-2.306562803710712,-2.088014981
8.712643060027094,0.898876404
0.9828288082509816,-0.102996255
1.7527850381895151,-2.949438202
12.168474069533024,-2.106741573
6.3768195984660325,-3.941947566
8.14775641764802,-2.06928839
4.788536903117346,2.846441948
-3.6387268526328014,-0.102996255
2.129278648934834,-2.013108614
2.6806091352927335,-2.996254682
1.3878081622256335,-2.059925094
0.0825350851091052,-1.975655431
1.9375826222200148,-2.097378277
1.0625325949019506,-2.031835206
-0.4446776109494963,-1.956928839
-8.404510114587358,2.968164794
0.5824692208109516,-1.985018727
9.782994456350877,-2.02247191
4.8927951277140345,-2.106741573
0.7114988584700803,-2.116104869
8.797862222643477,-2.031835206
-3.148485021737923,-2.97752809
5.488564178143127,1.966292135
4.5515805787121275,-1.91011236
-2.1783810790284797,0.95505618
3.1423262573330613,-3.88576779
3.2695937036103695,-0.018726592
7.048495255152034,-2.050561798
-4.793099590073121,-2.088014981
6.1878769578280926,-3.071161049
9.309799291201717,-3.014981273
5.920691038448142,-1.104868914
11.925378017988452,-1.985018727
-2.311748546205952,-1.142322097
3.320400018080955,-0.926966292
9.290813410119982,-0.992509363
1.1457380099389962,0.964419476
2.302941218806779,-2.031835206
3.7625138761929486,-2.078651685
1.8244541856871703,-0.028089888
6.81557726712107,-2.031835206
8.084313612323974,-2.050561798
-0.6009044250216158,-1.947565543
4.483490803431738,-1.011235955
3.4081633527562856,-2.125468165
7.647718013432134,-1.039325843
5.510062824195827,-1.919475655
8.161424128916982,-1.975655431
6.939913209616849,0.870786517
1.4107347324899948,-0.992509363
2.838830096364066,-1.020599251
-5.4109742019910145,-0.973782772
-3.7813756069925786,-2.041198502
-2.8510551167876232,-1.048689139
7.196401433807721,-3.88576779
5.785486122498849,-1.189138577
-2.1691727553774394,-1.900749064
12.171786144375107,1.985018727
7.075009649142987,0.889513109
11.010824308847612,-2.893258427
4.099649523382747,2.93071161
9.826774593733074,-2.031835206
-3.1885048290280116,-2.041198502
-2.236988294890883,-3.014981273
2.6371467363829937,-2.02247191
7.5207479215826005,-0.009363296
-7.603951410786828,-1.928838951
5.163374723848338,-1.844569288
1.5794946141317283,-2.031835206
6.105944433719736,-0.964419476
3.452867866113904,-1.011235955
3.0478891857493293,-2.097378277
2.494994688544797,-2.041198502
1.2009151924592958,-2.940074906
7.145674827894732,-1.891385768
-2.2507978987686297,3.895131086
4.737806035193925,0.037453184
-0.0689766226371134,-3.033707865
1.2165284715556943,-1.048689139
4.940876263031509,-2.237827715
6.344610321922442,-1.86329588
2.3158246407700247,-1.104868914
-3.6491205531323523,-3.061797753
6.703337000336272,-2.06928839
5.147465746970369,-0.102996255
11.47776255168486,-1.985018727
5.031724514388817,-1.900749064
1.6025867402395193,2.837078652
5.438919805973048,-0.973782772
6.309325847864356,-1.91011236
-4.185483555948738,-0.046816479
-6.632306678509274,0.046816479
13.687483923325464,-1.011235955
-1.081754891504797,-1.985018727
2.5850088021242783,-1.151685393
8.842993936469501,0.936329588
4.403371743078394,-1.254681648
2.3615011281060814,0.046816479
4.857829840605478,-2.949438202
3.512103801024127,-2.134831461
7.13865252504739,-0.823970037
3.357634129218598,-1.928838951
13.056294874562322,2.958801498
5.639603532135254,-3.960674157
0.4720621538452935,-2.93071161
7.947498696544493,-3.146067416
0.46676945575209455,-2.013108614
-4.096226712269983,-2.162921348
9.912308433576813,-2.003745318
1.4836744950233172,-1.938202247
2.1324929368884273,-3.108614232
4.1910189098920165,-2.088014981
6.804347956750647,-2.865168539
-4.791532914664103,-2.134831461
1.6351313910375134,-2.097378277
-0.08489171091619645,-0.983146067
4.820203221358748,-2.050561798
8.359112024545537,-0.992509363
3.170962250789339,-1.058052434
-2.92733160556227,-3.071161049
7.622669882615482,-2.059925094
9.61029686440781,-2.200374532
1.038333952380322,-1.11423221
3.541093720654119,0.898876404
7.3320114833382775,-1.985018727
3.6305002941596305,-2.013108614
-0.7210517648578911,-2.003745318
-3.5076495537819046,-2.003745318
3.3272443359405988,-1.985018727
10.166005611379664,-0.056179775
-0.4248785395458928,-2.041198502
-3.5934734120164973,-1.029962547
4.525351563969419,-1.928838951
6.351303008734669,-1.938202247
7.443589954740618,-2.06928839
-9.015345246817395,-2.041198502
1.1592774394419725,-2.93071161
-0.6613221547272612,-2.162921348
2.4095083778038564,-1.020599251
5.5288248214722095,-2.874531835
1.2531915224614532,-1.919475655
5.284260144871368,0.018726592
-5.905285091359883,-0.95505618
7.290696906427053,-1.020599251
-4.651466551117261,-1.947565543
-5.464334424797297,-1.938202247
-3.4953967944626614,-1.020599251
-0.22920008245772014,-2.013108614
-7.706956436443332,-1.994382022
11.273352261285893,-3.043071161
4.739170784596524,-1.928838951
7.837362327126415,-2.059925094
3.278219993274963,-1.095505618
2.9441674312950292,-2.996254682
1.6894494530383823,-2.846441948
3.946059595461734,-1.123595506
-7.295582865368732,-0.964419476
10.549238684597444,-2.050561798
0.3633659147846756,-2.088014981
-1.8301149582544298,-0.983146067
7.552689522744072,-2.041198502
3.2735693486019364,-1.975655431
14.502580088759332,-2.02247191
-3.8134982246553277,-0.205992509
2.3598911812197625,0.065543071
0.7545640948225694,-2.050561798
6.9948598919042535,-2.02247191
5.1213856768435475,-0.992509363
0.5496189942219111,0.992509363
3.987476884115087,-3.005617978
-2.412048377509662,-2.097378277
6.1432709154718825,-3.876404494
10.402310845283719,-1.994382022
4.890246435373948,-2.958801498
8.047647102241841,-2.93071161
-1.369277142828401,-2.059925094
-1.3929908312957284,-1.001872659
0.21944237025884683,-2.02247191
4.85446333625658,-2.041198502
-2.80424642287384,-0.037453184
2.2942716685477405,-2.041198502
-4.068518476263904,3.93258427
3.153212385563722,-2.172284644
3.9446555896647855,-2.02247191
6.043847091352581,-2.06928839
2.545482302448843,0.842696629
-2.8891206183796476,-1.985018727
0.5823920090463559,-0.084269663
-18.66610243873322,-1.058052434
-3.2678024183183494,-2.041198502
5.026310071554858,-2.125468165
10.190200144174215,-1.235955056
1.68955995164417,-2.116104869
0.43937789067168614,-2.059925094
4.86977262317555,0.833333333
6.343644557704783,-2.883895131
10.009256422565047,-1.058052434
12.58417916409874,-2.474213236
10.592415350698671,0.644874727
-2.525755049330297,-0.486946222
10.45945552135401,0.3026963
12.766559669054127,-2.250481188
6.967516884554515,-0.526428348
12.111047788361736,-1.447677957
13.381513103147189,-1.960945597
17.986856484684328,-1.671410005
10.159984824577547,1.447677957
24.825583614942218,-1.631927879
7.360437581654945,-2.066231267
13.844331429803477,1.302910162
6.332424673011704,-2.592659615
3.6880745147826266,-1.434517249
3.974193733420904,-4.0
9.70388593122829,-0.539589057
16.379503968005853,-0.355339135
15.146099666403623,1.789856384
15.194921594408628,0.026321417
16.474557477772198,0.421142679
18.49240901877836,-3.44810568
15.567987824365659,-2.145195519
2.1574360565468673,-1.855659927
12.360350687167257,-1.158142366
-0.685529253945993,-1.93462418
10.211703432379206,-2.750588119
18.88310184266763,-0.934410318
10.755499497960212,-0.881767483
15.78885877747138,0.81596394
4.946052797602728,-0.513267639
10.441365690943758,0.644874727
10.411637801056635,-1.974106306
6.348593946051484,-2.289963315
15.94721799907536,-1.960945597
1.4985655469047356,-1.079178114
11.877344176428867,2.447891819
9.362200518710639,-1.197624492
6.587147794014068,-1.026535279
5.831690045341853,-1.066017405
15.898724723254112,2.250481188
10.636032371621754,0.697517561
13.165258597077022,-0.960731735
0.07514991221532269,-3.053284419
15.795601329405306,-1.473999375
-3.4567806133784553,-3.013802293
12.200987273427582,1.158142366
16.287749763616752,1.11866024
9.191814835208566,-1.329231579
15.517765328545748,-0.671196144
12.930321061170828,3.053284419
12.010175800197732,-1.697731423
-2.5748257307449354,-1.395035123
9.205778923637544,1.144981657
8.211230056021506,2.64530245
10.489165479497423,2.408409693
20.417590148746033,-2.224159771
10.45177982374946,-0.552749766
7.303887966324834,-0.829124648
5.700803576674569,-1.302910162
15.752844946916454,1.395035123
11.606795388734767,-1.171303075
18.26879310781249,2.803230954
7.976238350438368,-1.408195831
6.103632853670986,-0.013160709
12.352809532134827,1.750374258
8.90959868837897,-0.81596394
15.42158340475022,0.276374883
11.442112317184082,-3.606034185
11.52266642968448,-1.671410005
10.775662621387985,-2.987480876
5.160605638664601,-1.868820636
4.476758855466247,-2.803230954
12.768435824382074,-2.408409693
9.694754825225747,0.0
1.9622752195172888,-1.750374258
5.361501123521285,1.960945597
14.945153774411533,-2.684784576
12.428134499188854,0.802803231
13.355956167307575,1.447677957
16.080728257437098,0.579071183
17.219781233369712,3.316498593
7.481624629037251,-1.066017405
15.152153326018627,-2.474213236
11.192762761279374,1.750374258
22.87431008113968,0.973892444
7.0026683164266625,0.579071183
12.663495028325178,0.263214174
15.780794012423913,3.527069933
13.3942905836729,1.460838666
13.882758457474113,-0.250053465
20.46382169913972,0.592231892
8.746062354489116,-0.473785513
11.177096820368247,0.223732048
16.724705550065597,2.461052528
11.492971877592662,-0.447464096
-0.6320029750691204,-2.724266702
15.245906921126183,-2.474213236
9.297229843872183,-4.0
8.290524974358712,-0.723838979
12.444029262489666,1.82933851
10.884775725456604,-1.079178114
10.118617759705517,-2.54001678
10.742503543614827,1.816177801
8.143339315571835,1.342392288
6.2762766708290165,1.01337457
18.258016995853676,0.131607087
8.785799630402717,-1.658249297
15.997667985904755,-0.329017718
15.539491078039156,-4.0
4.582647397935938,0.644874727
4.335361293029686,-1.473999375
15.254373762484102,0.908088901
15.576974476442372,0.565910474
14.716778195796952,-1.368713705
11.935097671642787,1.355552997
11.6346076241038,0.342178426
22.139485365587397,-0.447464096
7.063258409353864,-2.605820323
18.055688875478154,-1.658249297
11.170157628396781,-3.079605837
20.103610701036327,1.658249297
3.927567065152199,-0.921249609
17.71888290871127,-4.0
19.358202943492312,-2.829552371
13.50753986057481,-1.750374258
11.229154288890118,0.315857009
18.78191508932759,-2.658463158
16.222418142307948,-1.329231579
10.116287529496937,-1.763534966
12.11231819144291,-1.223945909
21.11656169530053,0.184249922
13.702573673806983,0.802803231
11.123066142282914,-1.263428036
8.675250801650252,0.131607087
15.353870687033664,0.052642835
5.820330109735919,-3.171730798
11.026797983619417,1.803017092
11.221142596181416,-2.145195519
14.546726080634375,-2.303124023
12.836601631023765,-1.01337457
13.523244904475392,-1.395035123
15.77200427748291,-0.513267639
13.850531809633992,-1.737213549
2.566994186552438,0.671196144
11.647173414001047,0.565910474
11.169464944840197,1.987267014
5.896414471758765,3.171730798
1.5216974204530673,1.434517249
5.004962744509977,0.908088901
11.316028330775502,-0.829124648
15.670036163907278,0.513267639
10.794192513472522,-2.73742741
17.075560789134705,-3.869248359
8.35775601567004,-1.855659927
13.385352909749013,0.329017718
3.29001982610386,-0.473785513
10.591552972500981,-0.579071183
10.175675972878654,-2.94799875
13.05017619882569,1.289749453
9.529952200607944,0.6053926
7.140332249160583,2.94799875
13.288633302161314,-1.329231579
11.441719520546178,-1.855659927
6.441286020228624,-1.171303075
17.78030364812236,0.658035435
16.64077877238248,-0.500106931
16.46841396815819,0.052642835
8.238544283478287,0.644874727
17.539523892217375,-1.052856696
11.65931217821579,-3.474427098
10.483786044426566,1.93462418
15.508687066356606,0.421142679
13.61851138708851,0.658035435
16.41373430584394,-0.592231892
14.681578641919986,-2.053070558
11.852310637205766,-0.658035435
10.580699405187321,-2.066231267
