n200,valence
-11.741211282219286,-1.722846442
-14.469600119932512,0.486891386
4.525993064265366,-0.215355805
-15.455080846739165,-0.524344569
-14.653360746174677,-0.720973783
-16.896241321393234,0.730337079
-7.215021033642016,-0.252808989
8.107205934334948,1.11423221
6.768323154167525,0.43071161
5.8050178707811995,0.243445693
-6.114498839438767,-1.423220974
2.31981241535308,1.292134831
-2.5101997409072885,-2.153558052
-23.070587818828326,-2.34082397
-13.901620725587557,-1.629213483
-16.52841876071127,-1.86329588
-10.890192379161531,-0.440074906
19.823531235175043,-0.065543071
-5.452890390235138,-0.31835206
-24.943170501709105,-1.27340824
-5.844608657976509,-0.290262172
-18.80229080682733,1.217228464
-10.53540480225942,-1.104868914
7.693060989236896,2.462546816
-4.154061898893436,-0.720973783
-10.138191558903282,-0.945692884
-10.829208159362565,0.898876404
4.6272601283540755,0.084269663
-23.310689375783458,-0.449438202
-10.799082692434885,1.498127341
-2.3768360073606343,-0.543071161
-4.3929283748026915,-1.179775281
-19.256314886893616,-1.142322097
-9.298472371376786,-0.468164794
-20.89569388671974,0.018726592
-5.127098889761418,0.683520599
-12.148142903713106,-1.526217228
-4.01183513674607,0.046816479
-6.38661968224468,-1.657303371
-4.302552478059423,-0.383895131
-15.044293848072284,0.234082397
-24.738522407578103,0.63670412
-25.281591610070397,1.292134831
-1.6093459638890948,-0.290262172
-13.613669544249637,1.029962547
-18.554799054126086,0.346441948
-5.92673358168429,0.543071161
-13.870245523502742,1.029962547
-15.819878224583903,0.833333333
-2.1511073277301307,-1.610486891
-17.84637142808373,-1.207865169
-3.892209525186273,0.983146067
-3.426315537614806,-0.702247191
-6.72696529393822,-0.168539326
-2.723868201140081,-0.402621723
-11.765992381225507,-0.440074906
-20.024080772870235,-0.514981273
-10.92958359090497,-0.205992509
-1.0630249523359923,-0.692883895
24.76997473942223,0.496254682
-19.479759360456015,-1.245318352
-17.96784768046828,-1.086142322
-9.88050594455512,-0.35338784
-9.552026031051776,0.452883145
-9.372383554766285,1.227905045
-15.977553247126155,-1.336053855
-16.039237460957725,-2.11305654
-5.566594340456424,1.238691351
2.10044816373708,-1.572674812
-2.2288672973052543,-2.835239596
-12.759003899778563,-1.852675306
-1.031507258240008,3.633166824
-20.319644438831965,-0.423655992
-10.856460026730089,3.282380408
10.66346104669872,-0.449841674
-14.648546364509809,3.838991315
-6.570577155654421,-0.458840359
-7.008328902075849,1.176737239
-6.070603251101562,2.142416279
-12.932419286904834,1.386822761
-11.822026169887659,-0.414962483
11.614786259189408,-0.426382001
5.2021302978011965,-0.321015204
-7.181520571248592,0.898571229
-9.521151854358617,-0.424912128
-4.264714091328213,-0.468856297
-9.392270271317795,-0.371420642
-12.22015732006278,1.224633835
-15.41303372071593,-2.563383981
-2.73236551805252,-0.950882015
-6.668886765508426,-0.581118694
-8.355282563101095,0.357894612
-14.337330883984894,0.469180904
5.769729239426781,-2.191918762
-0.46540253492591166,-0.35338784
-3.4521175774456894,0.452883145
-6.991847641429461,1.227905045
-4.420989584781873,-1.336053855
-1.7757993389277873,-2.11305654
0.3880248801605604,1.238691351
5.334879585676422,-1.572674812
-7.723819797190593,-2.835239596
1.8133658817389526,-1.852675306
0.1386101230246287,1.32718547
-0.9713552066743183,3.633166824
-17.943456029898478,-0.423655992
1.3857295906354923,3.282380408
-8.556929590763664,-0.449841674
-17.615419783446836,-0.443498133
-13.196569955538527,3.838991315
-2.0414269027051306,-0.458840359
1.8227558967673143,1.176737239
-11.209168494341254,2.142416279
-18.45469309840514,1.386822761
-6.981599584616152,-1.228646839
-14.912370431214711,-1.767763288
-16.24953829852166,-0.362793426
-4.808274080434576,-0.603235366
-14.180030412087692,-1.986575466
-20.95203658694064,1.136286018
-15.831980630099359,1.138782287
-11.570083538673815,-1.716161149
-3.6391583714498115,0.74349507
-6.038693913296766,-2.071848666
-13.92841293290485,-0.51488412
-11.316873417657696,1.880630322
3.394179588609644,-2.25285105
-18.443449618338327,2.077477844
-21.633919374247796,-0.621526482
-19.92950563273724,-2.026476914
-11.445094213291744,2.53834928
-15.584159264998483,-0.420757394
-13.47778565452169,-0.331050573
-11.750536073197475,3.124391934
-11.591558282933498,-0.65938771
-9.818500995399132,0.406318122
-20.852449242310133,-1.990157567
-9.768086333854098,-0.580803232
-17.24961387915493,-0.406613011
-11.315825285172945,0.942751995
-20.40529351777456,-1.929992219
-15.153360300778546,-1.994155712
-18.571069235627093,-1.854492645
-10.272028921204901,-0.542593395
-5.44334132407906,-0.603118782
-14.927848044295628,0.354193641
-5.512978386737054,2.094209935
-14.920405931333693,1.150785868
-14.730547946440526,-0.456955585
-19.931672861332295,1.153340429
-10.54990251519737,0.537149379
-11.119202714799293,2.190430602
-20.2229267831494,-0.625537201
-5.491972465399473,0.5810364
-18.058408150333786,-1.103116725
-13.778774340725862,-0.50949611
-10.805251121947887,1.502436377
-14.683984848447013,0.682992542
-8.565955624503758,-0.47946087
-13.933469785275278,0.129291663
-24.19583527378041,-1.971550988
-16.338927478581635,-0.322848545
-1.6597556620730967,-2.962301304
-12.004602872854763,-1.894285509
-10.560548609639204,1.395131086
-17.786946190645878,2.855805243
-15.85510867900346,2.200374532
-11.842350731924393,-3.698501873
-21.228822424180688,2.322097378
-17.865745684360988,2.462546816
-22.211542305425223,-3.979400749
-20.856298871551633,1.657303371
-20.74022502374757,2.827715356
-14.682163769487833,2.921348315
-16.288268009964234,4.0
-18.48115090529433,-1.132958801
-16.96744054029939,2.771535581
-7.329891930855236,2.116104869
-6.846457604136108,2.18164794
-22.31604614869085,1.451310861
-19.90124051489316,0.926966292
-23.343279566266844,2.153558052
-26.57205039875659,3.867041199
-22.891300648706014,-3.604868914
-5.256465996131691,2.958801498
-24.277574395938096,1.891385768
-20.58798982100231,-1.376404494
-15.74467698265825,0.187265918
-26.59895116286526,2.958801498
-22.695004097659844,2.734082397
-16.489948611225227,1.207865169
-20.490963265364424,2.387640449
-18.250988107095793,-3.895131086
-16.032822954915755,2.996254682
-14.380603565039621,-3.979400749
-32.211791220067354,-3.960674157
-15.942131839086525,0.702247191
-12.110776696772785,2.97752809
-9.40781223466423,1.769662921
-21.932555613435827,-3.754681648
-13.607244019195115,3.117977528
-12.607019608589832,-0.608614232
-11.742831222398179,-3.108614232
-16.344356012954986,2.893258427
-15.27725288148857,0.973782772
-6.005795468804938,2.93071161
-34.64444544337409,-2.97752809
-26.09661998187459,1.001872659
-15.67802760171819,2.846441948
-10.064509396334502,2.968164794
-4.9777253038208205,2.986891386
-13.81328657511083,2.837078652
-25.536549714936573,-3.88576779
-25.445060689882897,1.685393258
-26.498485648658015,-1.235955056
-28.334684628044624,-3.923220974
-4.1701057135227675,-3.436329588
-16.39321139870153,-3.792134831
-1.0255271694089452,2.743445693
-17.697039079732885,1.872659176
-16.07272189345237,1.900749064
-18.082153639124048,-3.970037453
-14.989248585896688,-0.187265918
-11.709322307437372,2.790262172
-16.969100891781366,-2.144194757
-12.076764527685663,2.949438202
-25.07143415307405,-1.470037453
-13.571707066976801,2.509363296
-21.575475150589217,2.921348315
-34.596775339239,2.059925094
-31.41678992106443,2.209737828
-18.68087177701421,2.893258427
-22.2733596399527,2.406367041
-4.532911948591685,2.855805243
-16.345697428210816,1.338951311
-14.47798207668102,3.014981273
-9.964656280451278,3.941947566
-27.119930691757286,-3.960674157
-33.097020671824104,-1.001872659
-17.56438549736052,1.395131086
-11.196966969436975,2.041198502
-22.187913191050196,2.031835206
-16.25157194047919,2.883895131
-26.908222407299586,1.22659176
-12.148263380235333,1.395131086
-17.67149380798454,2.415730337
-3.4954263942398125,2.752808989
-4.051757636602204,2.996254682
-3.9732519394196397,3.923220974
-17.720343454976273,0.777153558
-26.67534198765694,2.003745318
-24.89905840833126,1.573033708
-17.86300353884205,-0.758426966
-13.299430626014768,1.310861423
-14.450850355120785,2.368913858
-16.483281159975352,1.395131086
-14.874992272627114,-0.308988764
-23.977551559686518,2.02247191
-22.235221152133178,2.265917603
-12.986656771783395,-3.520599251
-24.992996381450865,-1.132958801
-14.349770982666504,-0.112359551
-8.668723453291449,0.671196144
5.996435075824877,1.881981345
-9.231117247994826,0.171089213
-3.047935809231572,-0.934410318
-1.9907459802681793,0.223732048
-8.917968457394226,1.921463471
-7.501210222842656,-3.395462846
-12.386447064761382,0.447464096
-10.003320278932787,2.02674914
-11.958784698746706,1.82933851
4.942797859369062,1.381874414
-9.728310707694659,-1.026535279
-4.172156139354515,0.723838979
-16.69394343725584,1.11866024
