p300,valence
14.005671439351817,-1.956928839
5.3155530645128986,1.900749064
6.373874663297085,-1.086142322
7.527140218227126,-2.02247191
6.478831873301152,-1.048689139
0.5174426140694911,-0.065543071
-0.6371501414194952,0.046816479
1.9146464706947814,-0.95505618
6.770092619996105,-1.123595506
5.574646975072892,3.951310861
0.9721958420446118,-1.039325843
9.897749205578604,-1.048689139
-0.8979222792753419,-1.039325843
0.9048658263644482,-0.018726592
3.3058376121255657,-1.020599251
2.3014929354626332,2.106741573
6.44007219875438,-2.874531835
2.337707611655234,-1.956928839
1.376366942104472,-1.928838951
-1.873690355879689,0.9082397
1.9799238229639702,-1.956928839
12.350127797156535,1.985018727
5.811823214331689,-2.106741573
3.455365976175238,-3.117977528
5.846805674819932,-1.132958801
6.584611538658313,-0.945692884
6.371286897540901,-3.033707865
-1.8220619912238332,-1.076779026
4.977282875474178,-2.106741573
8.712643060027094,0.898876404
4.788536903117346,2.846441948
-3.6387268526328014,-0.102996255
2.129278648934834,-2.013108614
2.6806091352927335,-2.996254682
1.3878081622256335,-2.059925094
0.0825350851091052,-1.975655431
-8.404510114587358,2.968164794
9.782994456350877,-2.02247191
5.488564178143127,1.966292135
-2.1783810790284797,0.95505618
3.1423262573330613,-3.88576779
3.2695937036103695,-0.018726592
-4.793099590073121,-2.088014981
9.309799291201717,-3.014981273
5.920691038448142,-1.104868914
9.290813410119982,-0.992509363
1.1457380099389962,0.964419476
1.8244541856871703,-0.028089888
6.81557726712107,-2.031835206
8.084313612323974,-2.050561798
7.647718013432134,-1.039325843
-2.8510551167876232,-1.048689139
12.171786144375107,1.985018727
11.010824308847612,-2.893258427
4.099649523382747,2.93071161
-3.1885048290280116,-2.041198502
-7.603951410786828,-1.928838951
3.452867866113904,-1.011235955
-2.2507978987686297,3.895131086
4.737806035193925,0.037453184
-0.0689766226371134,-3.033707865
6.344610321922442,-1.86329588
5.147465746970369,-0.102996255
1.6025867402395193,2.837078652
6.309325847864356,-1.91011236
-6.632306678509274,0.046816479
13.687483923325464,-1.011235955
4.403371743078394,-1.254681648
2.3615011281060814,0.046816479
3.512103801024127,-2.134831461
7.13865252504739,-0.823970037
13.056294874562322,2.958801498
5.639603532135254,-3.960674157
0.4720621538452935,-2.93071161
-4.096226712269983,-2.162921348
1.4836744950233172,-1.938202247
2.1324929368884273,-3.108614232
1.6351313910375134,-2.097378277
-0.08489171091619645,-0.983146067
8.359112024545537,-0.992509363
3.170962250789339,-1.058052434
9.61029686440781,-2.200374532
1.038333952380322,-1.11423221
10.166005611379664,-0.056179775
2.4095083778038564,-1.020599251
7.290696906427053,-1.020599251
-7.295582865368732,-0.964419476
-1.8301149582544298,-0.983146067
-3.8134982246553277,-0.205992509
2.3598911812197625,0.065543071
0.5496189942219111,0.992509363
3.987476884115087,-3.005617978
-2.80424642287384,-0.037453184
2.2942716685477405,-2.041198502
-4.068518476263904,3.93258427
2.545482302448843,0.842696629
0.5823920090463559,-0.084269663
0.43937789067168614,-2.059925094
4.86977262317555,0.833333333
12.58417916409874,-2.474213236
