p300,valence
5.0007944052914715,-1.086142322
5.962305779677546,-1.048689139
-0.2699030179253469,-2.911985019
4.327685429427749,-1.132958801
-0.9184860609732383,-2.06928839
3.294455536102806,-2.097378277
1.529259405433903,-2.968164794
-2.770778711647563,-0.945692884
4.213510498055397,-1.928838951
4.785211767112268,-2.144194757
4.106070778940547,-2.125468165
1.9025352806730793,-2.059925094
0.5178434690246912,-1.048689139
3.373687157563018,-2.958801498
2.490045735839818,-2.968164794
5.365262936987396,-2.031835206
12.500354052874446,-0.95505618
7.1387879103668155,-2.968164794
6.043560558736182,-1.217228464
6.620086089262392,-3.033707865
-4.17151841714058,-2.050561798
0.9634788226112421,-1.966292135
7.733739124571026,-1.029962547
13.477059529996003,-1.104868914
-6.481966085369301,-3.033707865
4.839424091831886,-1.179775281
2.6295055387487443,-2.088014981
3.5519214468491755,-1.985018727
-5.556817535061044,-1.966292135
7.494975010826905,-2.02247191
1.4876945330048628,-2.883895131
5.53257823536031,-1.189138577
8.258490837886976,-2.921348315
7.842683230094805,-2.088014981
4.582232246810986,-2.144194757
1.7527850381895151,-2.949438202
12.168474069533024,-2.106741573
6.3768195984660325,-3.941947566
-0.4446776109494963,-1.956928839
4.8927951277140345,-2.106741573
8.797862222643477,-2.031835206
4.5515805787121275,-1.91011236
6.1878769578280926,-3.071161049
3.320400018080955,-0.926966292
-0.6009044250216158,-1.947565543
3.4081633527562856,-2.125468165
5.510062824195827,-1.919475655
8.161424128916982,-1.975655431
6.939913209616849,0.870786517
1.4107347324899948,-0.992509363
7.196401433807721,-3.88576779
7.075009649142987,0.889513109
9.826774593733074,-2.031835206
-2.236988294890883,-3.014981273
2.6371467363829937,-2.02247191
2.494994688544797,-2.041198502
1.2009151924592958,-2.940074906
6.703337000336272,-2.06928839
11.47776255168486,-1.985018727
-1.081754891504797,-1.985018727
3.357634129218598,-1.928838951
7.947498696544493,-3.146067416
9.912308433576813,-2.003745318
-4.791532914664103,-2.134831461
-2.92733160556227,-3.071161049
3.541093720654119,0.898876404
3.6305002941596305,-2.013108614
-0.7210517648578911,-2.003745318
-3.5076495537819046,-2.003745318
3.3272443359405988,-1.985018727
-3.5934734120164973,-1.029962547
6.351303008734669,-1.938202247
