n200,valence
-15.840893190932437,-3.026963002
-19.63803293756298,-2.43473111
-13.037597691162471,0.723838979
-20.960060992542395,1.250267327
-8.851206835964776,-3.461266389
-15.253079606088537,0.157928504
-12.542166597741565,1.645088588
-18.262270439259773,1.72405284
4.0586792150447675,1.552963627
-3.9091495488774375,1.750374258
-9.155042054137724,-1.223945909
-10.703939453948284,1.01337457
-19.834589539907178,-2.053070558
-0.5814301431711457,-0.500106931
-16.082298784808284,-3.053284419
-3.015871943300559,2.43473111
0.016922034110965715,1.11866024
3.3113070943599348,1.42135654
-14.557263594701585,-0.171089213
3.4333914496837683,0.960731735
-6.674731767689586,-3.632355602
-14.936805200885033,0.092124961
-11.807388038077034,0.539589057
1.7717558134528657,0.315857009
-5.783783672193547,0.947571027
-19.04530799432487,0.315857009
-20.063061274319615,1.026535279
-4.223232945405112,0.934410318
-15.152079008710627,1.697731423
-25.38819894464034,1.381874414
-20.961682420545678,2.092552684
9.65527503608843,0.421142679
-15.61722296379445,1.250267327
-0.01157439216391699,1.131820949
2.5331166100395723,2.474213236
-17.662545127069453,-0.263214174
-18.458536929356722,1.276588744
-18.693562724514994,-2.711105993
-7.4409644615840795,1.579285044
-4.382634596093215,0.723838979
-21.96534542620574,1.197624492
-4.045040552382323,-2.210999062
-10.063161367715924,-0.750160396
-13.447047288679247,-1.881981345
3.2817043884157044,-1.11866024
-7.709645146143801,0.881767483
-20.39665400781683,1.171303075
-13.193681160047916,-1.184463783
-3.3480853328804954,-1.816177801
-5.027999573683541,0.40798197
-10.617243497203255,1.737213549
-14.006878625534371,0.381660552
-3.1332081122483384,-1.816177801
-8.1967580989683,0.394821261
-11.408316975400838,1.684570714
-19.707428012440552,2.145195519
-14.552394112484148,-0.052642835
-4.582013076546667,-2.895355915
-4.29949459602353,0.855446066
1.7773808644917308,1.381874414
-6.005722674803047,-3.461266389
-5.196991829393958,-0.6053926
-6.73056425661594,0.644874727
-7.780592920802107,-1.039695988
-3.889366555849173,1.000213862
-1.1994260062005506,1.092338822
-5.119580332193756,0.592231892
-16.309523635116832,-2.592659615
-32.52460233782098,-1.816177801
-14.476354209677929,1.329231579
2.223990191526513,1.789856384
-2.9998808155104406,-3.079605837
-10.440603344262925,-1.592445753
-9.694757000485597,0.513267639
-28.25671133940291,2.263641897
-6.171938285369913,-0.921249609
-1.6670452651735252,0.736999687
-4.950216299036275,1.31607087
-21.191370871740133,-0.40798197
-15.679924539070665,-0.27387669
-23.37661290496276,-2.28698459
-1.227815019062195,-2.389981416
10.563872973446337,-2.577247334
-19.48386584196155,-3.007958801
-19.176753817283615,-2.530430854
-24.678552961880015,-1.49110444
-26.103845284960737,-3.504213055
-7.8267059865412145,-3.007958801
-8.416848984462217,0.596910112
-10.649049808093448,0.184925665
-27.148455933907993,-0.27387669
-4.336059198816811,0.802902336
-5.9851289892290085,0.896535295
-11.031228304122235,-1.547284787
-3.617444636610313,-1.210206278
-18.95437085719444,1.439606742
-1.1091253661839906,1.458333048
-15.386207450340375,0.47518698
-3.582086680438783,-3.036048261
1.9584251171120275,-2.071629213
-2.563693219275027,-2.193351631
-24.79360034302563,-2.343164937
-18.9856780525847,1.683053006
-9.43184332655911,1.308521171
-11.674445023683074,-3.363763616
-13.647010851298248,0.615636418
-14.64758457242336,1.383427824
-18.50920982197585,2.919007776
-5.545115084857857,0.484550848
-4.34108286491128,1.448970609
-23.837596295301445,-1.547284787
3.558784652589117,1.35533765
-13.491027254453542,-0.479868914
3.387763794745397,-2.315074763
-12.81458995839434,-3.232678045
-6.9991242203169275,2.675561512
-5.475139733975286,2.516385768
5.2885798926786025,1.308521171
-12.733346540206032,-0.414326128
1.4422415218851818,2.123127627
-15.709516957217405,-3.448033422
-14.608682727516534,-2.614699946
-24.686115007986615,-0.80758427
-12.941696809092939,3.237359265
-13.310604465891958,0.390917889
-21.38409100093991,-2.137171999
-9.333205019210013,-0.629680791
-4.71251568498424,-0.442414873
-1.5582596698937883,2.001404494
-38.40769301812049,0.550093633
-10.703293461006195,2.272940932
-16.220763855592043,2.263577065
-13.712984028586826,0.5594575
-15.508833502213252,1.514513394
-22.143556761936203,3.817884752
-17.985134522543103,-0.339419476
-13.872432761204767,2.404026503
-14.66815334397611,-3.457396575
-14.491154082019742,1.814138577
-10.064781257977376,-0.217696343
-7.193096018881556,1.879681362
-6.1858162632704,-2.35252809
-11.990721944976443,0.278558624
-16.926038643887104,-3.326311004
-14.125384887362575,-0.152153558
-9.153688107866435,0.671816765
-1.6989887834496906,2.076311147
-14.266377827263593,0.634364153
-20.985154801205294,1.205524345
-17.263823366173067,0.437734368
-5.841894071021652,0.465824542
-27.027695783664477,-0.414326128
-15.95430432772373,-2.371254396
-7.141131602271987,1.561329874
-0.06835847356347648,1.205524345
-6.081683835287545,3.20927052
6.916815010757636,3.462079223
-13.328259754695608,-1.416198502
-21.5239654065428,0.578183806
-14.215415771124695,-0.367509649
-7.146815107139444,-2.146535152
-16.8118741336659,-1.425561655
-12.731305670693642,-2.446161049
-7.636338145176703,-2.90496269
1.1980724744767817,2.301029677
1.678264680327659,2.179307973
-24.37162183820055,1.317883609
-4.858770685991982,-3.326311004
-12.41619188560666,1.139981559
-12.239473391748636,2.1512178
-17.61695610627468,3.050093347
-27.621431016269273,-0.358145782
-11.075241993998025,-3.448033422
-13.39241392697954,0.540731194
-14.69144674033907,1.486423221
-10.367555702002258,0.512641021
-5.631192773147967,-2.174625325
-15.785355289379913,3.143726306
-17.897489255140393,3.761704406
-15.616008158768194,1.947565543
-19.609638063933048,-1.073657928
-38.53481721505639,0.087390762
-8.98182686438085,-3.29588015
-12.206846997892841,-2.958801498
-20.807417525394193,-3.171036205
-16.001203643986944,0.262172285
-3.192817031815671,1.760299625
-20.59821188483246,0.024968789
-6.799271249210708,0.823970037
-11.506024017575143,-0.062421973
-6.018545090708548,-3.895131086
-8.943288750015027,3.620474407
-12.009295337691336,1.922596754
-16.787973338061047,1.672908864
-11.489052988745936,-0.124843945
-7.894207250265461,-1.972534332
-10.86537441714172,-2.009987516
-7.228575762335244,-3.645443196
-8.305370330522422,1.198501873
-5.655815029823175,1.098626717
-12.852484410717421,-2.509363296
-5.700917940066276,-0.199750312
-12.901846787859135,3.058676654
-12.143238224479024,3.420724095
-4.440406144542403,1.260923845
-17.693826171905002,2.646691635
-7.700375611731535,-0.099875156
-5.904029350677052,2.52184769
-0.6584591158684342,-3.757802747
-9.397086328700304,-0.998751561
-8.990964496664162,-3.383270911
-11.811064160479345,2.234706617
-2.6104968479299924,2.746566792
-10.08430476089592,0.936329588
-10.496536315563082,-0.262172285
-2.7253164817164492,2.734082397
-9.686459232663852,-3.782771536
-14.75368240177798,-3.083645443
-15.71010525323959,-0.024968789
1.0472287140311105,1.922596754
-15.643838995182243,0.024968789
-8.333969072864368,0.74906367
-15.080709474430313,0.024968789
-21.212850609401855,1.223470662
-10.406883097386512,0.436953808
3.8034423650794498,0.287141074
-13.068452510944057,3.04619226
-16.4470764824305,2.02247191
-6.359615313607143,0.649188514
-2.436322190965994,-0.099875156
-11.854700276189519,0.012484395
-12.92945375526248,2.059925094
-10.123520130928524,-3.370786517
-16.11296868239494,1.947565543
-12.072615234319013,1.985018727
-12.19493986921595,-3.370786517
-11.449358579215954,-0.948813983
-17.771627530084636,-3.183520599
-6.344981549684269,-0.062421973
-14.09852649278228,1.186017478
-4.826354013066118,2.397003745
1.2708245329945753,-1.310861423
-7.877056630200251,-0.037453184
-14.81231814556219,0.012484395
-9.027098866375884,1.448189763
-21.393017952806478,-3.93258427
3.2858553606440086,1.747815231
-11.595283796367484,2.397003745
-10.408566449582832,1.685393258
-0.6126089788295184,0.774032459
-21.486171843073755,-3.707865169
-11.463330678565132,0.848938826
-19.01267635752268,0.312109863
-14.39017065321556,-0.087390762
-9.625511270306708,-1.161048689
-13.406768301018184,-1.872659176
-12.54718396610052,3.583021223
0.34802553086275345,0.973782772
-14.416897402676707,-0.099875156
-5.87168574087532,-3.520599251
-16.270281775270398,-0.112359551
-11.214453652432937,0.811485643
1.3451048938065517,3.508114856
-8.578354422722823,-1.148564295
-23.641029560519975,-0.174781523
-0.04703469029483013,1.148564295
-10.394229540069112,2.79650437
-9.835897846414035,0.711610487
-8.21671894722105,-0.162297129
-4.695527061290201,1.52309613
-10.92563405418496,-0.062421973
-11.892354244808663,-3.93258427
-7.717609413494519,-1.5917603
-14.925862887947355,-3.792134831
-7.842388395654996,-2.846441948
-17.980851467506728,-3.13670412
-7.940632975891144,0.112359551
-7.503232021141791,-3.923220974
-15.702492223321936,-3.764044944
-19.151034497378756,-1.676029963
-11.681537981485366,-1.198501873
-7.014650250585498,0.018726592
-20.35456737396851,-3.445692884
-11.519234452832452,-0.79588015
-8.971124737428655,0.720973783
-8.342219736688389,2.471910112
-20.457698681571486,-0.674157303
-27.71162907616065,1.376404494
-13.393556031639784,0.327715356
-18.515360665760088,-1.498127341
-3.7699966340447033,-0.449438202
-21.22872999168753,0.290262172
-31.432969068442162,0.861423221
-6.92622678672896,-2.949438202
-12.43762429160225,0.168539326
-14.514176678193659,2.041198502
-12.488533616664814,-0.627340824
-20.963861044507674,2.425093633
-18.654667616569338,1.732209738
-9.289259386395642,2.471910112
-17.685469398687488,0.823970037
-11.047604381641811,-1.994382022
-17.283296451991085,2.116104869
-19.656393340022703,0.674157303
-14.804336208628648,1.217228464
-31.965449202300366,-1.985018727
-13.997502821874578,-0.814606742
-7.809563299869923,-2.65917603
-12.991787518042564,2.490636704
-13.603671633067558,-3.717228464
-15.714981954227914,-1.666666667
-9.654795323029399,0.945692884
-11.34449303671344,-3.960674157
-14.396356832908404,-0.926966292
-18.92951742035404,1.076779026
-13.338439810023086,2.425093633
-18.01479504590865,-1.797752809
-14.132126571194586,-0.15917603
-11.563651802683696,2.200374532
-10.419731984119638,1.357677903
-11.539428129371386,0.533707865
-16.80421338013795,0.870786517
-9.589142792735686,-1.891385768
-17.514090542865528,1.441947566
-13.286649386219326,-2.668539326
-10.381778501941657,1.694756554
-10.575048890244721,-3.876404494
-13.11508111623335,-1.816479401
-15.419095458233405,1.91011236
-3.518773789169131,-3.08988764
-12.09417154764934,1.310861423
-11.559408898670297,-2.275280899
-1.7982791022795788,0.561797753
-15.453388100188572,1.320224719
-27.549892654944376,-0.833333333
-22.172689333064092,-3.642322097
-8.811947791647837,-2.031835206
-11.18466014570594,1.189138577
-12.422381757990447,2.209737828
-25.37762696121529,-3.642322097
-19.018155370439736,-1.891385768
-14.103926188015665,0.889513109
-11.057195745194038,1.498127341
-11.231139508322055,1.207865169
-13.881417622154387,2.059925094
-10.939577276869263,-3.642322097
-26.532278836224926,-2.565543071
-2.1488338973439096,1.22659176
-8.261133120823324,-3.024344569
-24.46353264372607,0.449438202
-13.208938874791455,-2.734082397
-36.359195110882276,0.093632959
-24.651986320959193,1.629213483
-0.7267177084150505,-3.754681648
-4.714595238339682,1.694756554
-14.060606393076743,1.235955056
-12.333674007515095,2.209737828
-16.828526240181663,0.514981273
-17.7317592138555,-0.187265918
-6.3619208968272245,-1.919475655
-26.028504201797325,1.06741573
-12.202112125148288,2.256554307
-15.169647665743414,1.282771536
-8.259065247675132,-2.762172285
-14.975291020628532,0.805243446
-14.496088275899126,-1.779026217
-0.9634988172903756,2.031835206
-16.058016123294177,-3.998127341
-21.71381215778474,-3.61423221
1.179317751042932,1.217228464
-14.067058874140507,-0.411985019
-8.330191638806923,-2.013108614
-11.898164061585263,-0.936329588
-4.235260493869964,-0.308988764
-3.8070598855355366,0.093632959
-10.917119279640477,-3.904494382
-15.353401672112767,-0.299625468
-0.882474314530247,-2.078651685
-8.769637074014835,-2.874531835
-6.1855998008851,1.900749064
-9.390018694258554,-0.065543071
-14.592317973536522,0.692883895
-9.701802339462928,1.441947566
-6.177259528651396,0.823970037
-14.13069710715516,-1.835205993
-7.403617520681228,-3.670411985
-1.9957413412439593,1.104868914
-1.9908518915208366,1.320224719
-11.532821550726545,1.38576779
-1.695858317992661,-0.655430712
-5.638508576451402,-1.928838951
-6.042295361678404,-3.642322097
-3.9699949628334554,-2.584269663
1.439164147105434,0.720973783
-0.45386977958812297,1.132958801
-9.572272719572284,-3.951310861
-9.81654227825136,0.337078652
-19.711640489946305,2.209737828
-4.4894324656401015,2.790262172
-3.093234669656276,1.816479401
