n200,valence
-6.436522446057165,-3.013802293
-8.278754617723315,1.158142366
-13.623333761846286,1.11866024
-4.901784151213597,-0.671196144
-14.067491516562884,1.144981657
-15.35794801728434,2.803230954
-4.651671818169748,1.750374258
-10.405532453291837,-0.81596394
-13.995114584553614,-3.606034185
2.668504672063401,-2.987480876
-25.437532568068303,-2.408409693
-11.246701925647596,0.0
0.8308853367105222,-2.684784576
-20.119925238690804,0.802803231
-19.324830453399688,1.447677957
-11.585246599143032,0.579071183
-8.00634207454625,3.316498593
-11.255153217693056,0.973892444
-21.140258896950243,0.592231892
-8.459584707257195,-0.447464096
-28.93911566148048,-0.723838979
-13.90043101044268,-2.54001678
-11.44033963180792,1.816177801
-15.459716206743911,1.342392288
-5.794225951537862,-1.368713705
-21.12356302552671,-0.447464096
-7.5524829699849825,-1.658249297
-17.39578030330772,-0.921249609
-3.743529461868613,-1.329231579
-21.74569012783484,-1.263428036
-6.658559347636604,-1.395035123
-0.3553072998821364,-1.737213549
-10.010308432915231,0.565910474
-1.5092671667609807,1.987267014
2.144689844870482,3.171730798
-10.731654483590477,1.434517249
-22.166260669130644,-3.869248359
-5.927024912941483,-0.579071183
-2.3487616989297053,0.6053926
-14.529319349465618,-1.329231579
-4.275577836232856,-1.855659927
-11.474737573028445,0.421142679
-15.343957234725586,0.658035435
13.014880334383836,1.408195831
2.568214772448984,0.3026963
2.7409121282181728,1.026535279
-12.838304284354846,-1.039695988
-10.02291824074278,1.697731423
-18.70479793904225,-0.394821261
-14.656834709530683,-0.171089213
3.646196328987891,-1.855659927
-21.588654252033784,0.263214174
-22.141487039207075,0.987053153
-10.494503185783792,2.263641897
-17.01629604628381,0.829124648
-15.173000193986761,-0.552749766
-3.9895988078794105,-0.460624805
-18.722996632068405,-1.158142366
-9.630724357978774,-0.10528567
-3.2450662271685213,-1.618767171
0.14797635657042843,1.93462418
-24.421805071549045,-0.500106931
-6.529306932226206,1.408195831
0.451920277161899,-1.539802918
-15.630008044312552,-1.697731423
-11.98802136426336,3.434944972
-7.919389238366549,2.000427723
4.853520566862902,-1.750374258
-9.530059000044044,1.697731423
1.1841459335447537,0.500106931
-17.60683883118161,-1.144981657
1.4726240056070268,0.157928504
-7.310766586080649,1.72405284
-1.280777674684683,2.566338197
-5.274035875565585,-3.105927254
-4.051238097177868,3.158570089
-14.370383236928484,-3.237534341
-21.45531199859697,-0.10528567
-9.231031833820127,-1.381874414
-22.112342600532937,-2.73742741
-7.3918612486437745,1.895142053
-18.25840340899527,2.921677332
-20.521529369571567,0.842285357
-22.412554715019596,-0.697517561
-18.779686800708014,-2.355766858
-16.989953238370052,0.243445693
-4.771632236843828,-0.43071161
9.59870390408872,-0.290262172
-18.247236050006176,-0.327715356
-20.95183092060991,-0.402621723
-6.701661353421591,-0.43071161
-2.806870250837842,-1.582397004
7.129903839168615,-1.029962547
3.6574472033981644,-0.43071161
-43.00205823795045,-0.215355805
-5.919728405250529,-0.458801498
-6.988220387864379,-0.449438202
-8.693852981560552,-2.078651685
-4.319113293247496,-0.786516854
0.6691800987789732,-0.290262172
-16.91991136787616,-0.393258427
-8.894587122806866,-0.552434457
9.280870661483737,-0.168539326
-15.401589126065307,-0.47752809
-6.77103953026039,0.140449438
1.171323769892868,0.533707865
-19.5240311646181,-0.028089888
-6.485503506210016,-0.524344569
-7.438223091255415,-1.095505618
-0.7511107527915738,-1.460674157
-7.393503544502378,-1.020599251
-26.240519658679265,0.617977528
-8.821474376240632,-1.310861423
